Code,Area_name,priceper,year,dateoftransfer,propertytype,duration,price,postcode,lad21cd,transactionid,id,tfarea,numberrooms,classt,CURRENT_ENERGY_EFFICIENCY,POTENTIAL_ENERGY_EFFICIENCY,CONSTRUCTION_AGE_BAND
E09000016,Havering,3483.146067,2020,2020/12/11,T,F,310000,RM38YX,E09000016,{BC8936BB-7099-0E2C-E053-6C04A8C0DBF4},17458370,89,4,12,69,85,England and Wales: 1967-1975
E09000002,Barking and Dagenham,3491.37931,2020,2020/12/17,F,L,202500,IG119XP,E09000002,{BC8936BB-7205-0E2C-E053-6C04A8C0DBF4},16066034,58,3,12,65,73,England and Wales: 1983-1990
E09000006,Bromley,3492.647059,2020,2020/12/18,S,F,475000,BR52NU,E09000006,{BA558B32-FFE8-76EF-E053-6B04A8C0B4B7},16467332,136,6,12,65,75,England and Wales: 1950-1966
E09000008,Croydon,3493.150685,2020,2020/12/4,F,L,255000,CR82UU,E09000008,{BC8936BB-E86B-0E2C-E053-6C04A8C0DBF4},16723753,73,3,12,76,80,England and Wales: 1996-2002
E09000008,Croydon,3500,2020,2020/12/21,T,F,455000,CR02TN,E09000008,{BC8936BB-E8DC-0E2C-E053-6C04A8C0DBF4},16628499,130,6,11,54,73,England and Wales: before 1900
E09000018,Hounslow,3510.638298,2020,2020/12/3,S,F,495000,TW135JX,E09000018,{BC8936BB-C679-0E2C-E053-6C04A8C0DBF4},17617481,141,5,11,46,82,England and Wales: 1930-1949
E09000011,Greenwich,3511.450382,2020,2020/12/18,S,F,460000,SE92HZ,E09000011,{BC8936BC-033F-0E2C-E053-6C04A8C0DBF4},17046126,131,6,11,75,84,England and Wales: 1930-1949
E09000029,Sutton,3512.190083,2020,2020/12/18,S,F,849950,SM26JS,E09000029,{BC8936BB-E526-0E2C-E053-6C04A8C0DBF4},18600375,242,9,12,52,78,England and Wales: 1900-1929
E09000016,Havering,3512.931034,2020,2020/12/10,S,F,407500,RM139HH,E09000016,{BC8936BB-6FD5-0E2C-E053-6C04A8C0DBF4},17451274,116,5,11,66,79,England and Wales: 1930-1949
E09000004,Bexley,3513.513514,2020,2020/12/11,S,F,650000,DA76AG,E09000004,{BA558B33-026D-76EF-E053-6B04A8C0B4B7},16302100,185,8,12,74,83,England and Wales: 1930-1949
E09000002,Barking and Dagenham,3513.513514,2020,2020/12/11,T,F,390000,RM94TU,E09000002,{BC8936BB-70C3-0E2C-E053-6C04A8C0DBF4},16106173,111,5,11,74,84,England and Wales: 1930-1949
E09000006,Bromley,3513.513514,2020,2020/12/10,F,L,260000,BR60LA,E09000006,{BA558B33-01FB-76EF-E053-6B04A8C0B4B7},16439445,74,2,12,79,82,England and Wales: 2003-2006
E09000023,Lewisham,3514.285714,2020,2020/12/1,F,L,246000,SE136RX,E09000023,{BC8936BC-0725-0E2C-E053-6C04A8C0DBF4},18099085,70,3,11,46,76,England and Wales: 1950-1966
E09000008,Croydon,3515.151515,2020,2020/12/17,T,F,464000,CR20NA,E09000008,{BA558B33-0167-76EF-E053-6B04A8C0B4B7},16720888,132,5,11,57,79,England and Wales: 1900-1929
E09000011,Greenwich,3516.666667,2020,2020/12/17,T,F,422000,SE182AS,E09000011,{BA558B32-1A02-76EF-E053-6B04A8C0B4B7},17032450,120,5,11,50,80,England and Wales: 1930-1949
E09000022,Lambeth,3518.518519,2020,2020/12/22,F,L,475000,SW161NB,E09000022,{BC8936BC-0669-0E2C-E053-6C04A8C0DBF4},17897566,135,5,11,69,75,England and Wales: before 1900
E09000008,Croydon,3522.727273,2020,2020/12/16,S,F,465000,CR07BN,E09000008,{BC8936BB-E785-0E2C-E053-6C04A8C0DBF4},16614747,132,6,11,62,81,England and Wales: 1930-1949
E09000016,Havering,3529.411765,2020,2020/12/22,F,L,180000,RM38LL,E09000016,{BC8936BB-7060-0E2C-E053-6C04A8C0DBF4},17449878,51,2,11,68,76,England and Wales: 1950-1966
E09000006,Bromley,3529.411765,2020,2020/12/4,D,F,420000,TN163TY,E09000006,{BC8936BB-E4FF-0E2C-E053-6C04A8C0DBF4},16494547,119,4,12,60,82,England and Wales: 1967-1975
E09000023,Lewisham,3534.482759,2020,2020/12/11,F,L,205000,SE61LJ,E09000023,{BC8936BC-0880-0E2C-E053-6C04A8C0DBF4},18061431,58,3,11,68,79,England and Wales: 1930-1949
E09000018,Hounslow,3544.776119,2020,2020/12/1,S,F,475000,TW135BW,E09000018,{BA558B32-D2FD-76EF-E053-6B04A8C0B4B7},17625549,134,7,11,63,83,England and Wales: 1930-1949
E09000004,Bexley,3546.511628,2020,2020/12/4,S,F,305000,DA76SL,E09000004,{BC8936BB-E792-0E2C-E053-6C04A8C0DBF4},16313081,86,4,12,61,75,England and Wales: 1950-1966
E09000008,Croydon,3554.230681,2020,2020/12/11,F,L,155000,CR52BB,E09000008,{BC8936BB-E7E2-0E2C-E053-6C04A8C0DBF4},16689066,43.61,2,11,77,81,England and Wales: 1991-1995
E09000006,Bromley,3560.606061,2020,2020/12/8,S,F,470000,BR60HU,E09000006,{BC8936BB-E9C0-0E2C-E053-6C04A8C0DBF4},16479523,132,6,11,68,81,England and Wales: 1950-1966
E09000029,Sutton,3561.643836,2020,2020/12/18,F,L,260000,SM26AE,E09000029,{BC8936BB-E80E-0E2C-E053-6C04A8C0DBF4},18540657,73,3,12,49,77,England and Wales: 1967-1975
E09000014,Haringey,3563.157895,2020,2020/12/3,F,L,338500,N65QJ,E09000014,{BA558B32-1C94-76EF-E053-6B04A8C0B4B7},17317249,95,3,11,45,63,England and Wales: before 1900
E09000010,Enfield,3564.814815,2020,2020/12/18,S,F,385000,EN36SQ,E09000010,{BC8936BB-C6F0-0E2C-E053-6C04A8C0DBF4},16879590,108,5,11,57,82,England and Wales: 1900-1929
E09000021,Kingston upon Thames,3565.868263,2020,2020/12/7,D,F,595500,KT35QX,E09000021,{BA558B33-1550-76EF-E053-6B04A8C0B4B7},17825139,167,8,11,67,81,England and Wales: 1950-1966
E09000004,Bexley,3571.428571,2020,2020/12/16,T,F,500000,DA53AB,E09000004,{BC8936BB-E6B8-0E2C-E053-6C04A8C0DBF4},16314841,140,6,11,64,82,England and Wales: 1900-1929
E09000016,Havering,3571.428571,2020,2020/12/10,F,L,225000,RM139NJ,E09000016,{BC8936BB-7047-0E2C-E053-6C04A8C0DBF4},17456533,63,3,11,77,81,England and Wales: 1950-1966
E09000024,Merton,3576.388889,2020,2020/12/21,F,L,257500,CR42JY,E09000024,{BC8936BB-E8A2-0E2C-E053-6C04A8C0DBF4},18150259,72,4,11,53,64,England and Wales: 1950-1966
E09000003,Barnet,3582.278481,2020,2020/12/14,F,L,283000,HA80AQ,E09000003,{BC8936BB-2FB9-0E2C-E053-6C04A8C0DBF4},16138807,79,3,11,79,79,England and Wales: 2003-2006
E09000017,Hillingdon,3583.333333,2020,2020/12/18,D,F,645000,UB83JA,E09000017,{BC8936BB-C30C-0E2C-E053-6C04A8C0DBF4},17487815,180,6,11,46,76,England and Wales: 1930-1949
E09000008,Croydon,3588.235294,2020,2020/12/4,T,F,305000,CR09HQ,E09000008,{BA558B33-0211-76EF-E053-6B04A8C0B4B7},16652033,85,4,11,69,84,England and Wales: 1950-1966
E09000008,Croydon,3589.74359,2020,2020/12/18,F,L,280000,CR07EX,E09000008,{BC8936BB-E8EB-0E2C-E053-6C04A8C0DBF4},16644446,78,3,12,84,86,England and Wales: 2003-2006
E09000011,Greenwich,3593.283582,2020,2020/12/1,T,F,240750,SE181SH,E09000011,{BA558B33-23BF-76EF-E053-6B04A8C0B4B7},16986599,67,4,11,56,90,England and Wales: 1900-1929
E09000008,Croydon,3595.505618,2020,2020/12/2,S,F,320000,CR00QJ,E09000008,{BA558B32-FFBF-76EF-E053-6B04A8C0B4B7},16684436,89,6,11,64,84,England and Wales: 1930-1949
E09000017,Hillingdon,3598.290598,2020,2020/12/15,S,F,421000,UB100RQ,E09000017,{BC8936BB-300D-0E2C-E053-6C04A8C0DBF4},17553276,117,5,12,67,84,England and Wales: 1950-1966
E09000008,Croydon,3598.958333,2020,2020/12/17,S,F,345500,CR00EZ,E09000008,{BA558B33-00D4-76EF-E053-6B04A8C0B4B7},16668886,96,5,11,60,80,England and Wales: 1950-1966
E09000029,Sutton,3601.694915,2020,2020/12/3,F,L,425000,SM60AA,E09000029,{BA558B33-0336-76EF-E053-6B04A8C0B4B7},18573582,118,5,11,61,78,England and Wales: 1900-1929
E09000016,Havering,3603.773585,2020,2020/12/16,F,L,191000,RM141EB,E09000016,{BC8936BB-3995-0E2C-E053-6C04A8C0DBF4},17400731,53,2,12,68,69,England and Wales: 1967-1975
E09000008,Croydon,3606.557377,2020,2020/12/15,F,L,220000,CR78HA,E09000008,{BA558B33-0337-76EF-E053-6B04A8C0B4B7},16686413,61,,11,58,59,NO DATA!
E09000004,Bexley,3607.594937,2020,2020/12/18,T,F,285000,DA82NB,E09000004,{BA558B33-01B9-76EF-E053-6B04A8C0B4B7},16286635,79,4,11,58,85,England and Wales: 1900-1929
E09000011,Greenwich,3611.111111,2020,2020/12/10,D,F,650000,SE128BL,E09000011,{BA558B33-042E-76EF-E053-6B04A8C0B4B7},17010017,180,6,12,65,82,England and Wales: before 1900
E09000002,Barking and Dagenham,3613.666229,2020,2020/12/11,F,L,220000,IG117GP,E09000002,{BC8936BB-7213-0E2C-E053-6C04A8C0DBF4},16101522,60.88,2,11,82,82,England and Wales: 2003-2006
E09000016,Havering,3615.107914,2020,2020/12/18,T,F,502500,RM124HA,E09000016,{BC8936BB-7161-0E2C-E053-6C04A8C0DBF4},17454539,139,8,12,60,79,England and Wales: 1930-1949
E09000015,Harrow,3617.021277,2020,2020/12/4,F,L,170000,HA28DW,E09000015,{BA558B32-D903-76EF-E053-6B04A8C0B4B7},17334809,47,2,11,72,82,England and Wales: 1991-1995
E09000016,Havering,3617.647059,2020,2020/12/4,S,F,615000,RM139SH,E09000016,{BC8936BB-3A53-0E2C-E053-6C04A8C0DBF4},17400442,170,7,12,74,84,England and Wales: 1967-1975
E09000029,Sutton,3618.421053,2020,2020/12/15,F,L,275000,SM13JG,E09000029,{BC8936BB-E847-0E2C-E053-6C04A8C0DBF4},18541414,76,4,12,55,78,England and Wales: 1950-1966
E09000025,Newham,3622.047244,2020,2020/12/11,T,F,460000,E126NA,E09000025,{BA558B32-6E33-76EF-E053-6B04A8C0B4B7},18261771,127,5,11,56,81,England and Wales: 1900-1929
E09000006,Bromley,3622.44898,2020,2020/12/4,F,L,177500,BR13DY,E09000006,{BC8936BB-E532-0E2C-E053-6C04A8C0DBF4},16471283,49,2,11,64,84,England and Wales: 1950-1966
E09000024,Merton,3623.188406,2020,2020/12/11,F,L,250000,CR43PB,E09000024,{BC8936BC-04C3-0E2C-E053-6C04A8C0DBF4},18135717,69,3,11,75,76,England and Wales: 1976-1982
E09000018,Hounslow,3623.188406,2020,2020/12/8,T,F,750000,TW59BB,E09000018,{BA558B32-D30D-76EF-E053-6B04A8C0B4B7},17579407,207,8,11,56,73,England and Wales: before 1900
E09000006,Bromley,3625.632378,2020,2020/12/4,F,L,430000,TN147QB,E09000006,{BA558B33-0241-76EF-E053-6B04A8C0B4B7},16514537,118.6,4,12,79,81,England and Wales: before 1900
E09000004,Bexley,3636.363636,2020,2020/12/17,T,F,320000,SE288HF,E09000004,{BA558B32-FEDD-76EF-E053-6B04A8C0B4B7},16307562,88,6,11,64,87,England and Wales: 1976-1982
E09000004,Bexley,3636.363636,2020,2020/12/1,F,L,200000,DA175PE,E09000004,{BC8936BB-E638-0E2C-E053-6C04A8C0DBF4},16284389,55,3,12,55,70,England and Wales: 1950-1966
E09000004,Bexley,3644.444444,2020,2020/12/3,S,L,328000,SE288HE,E09000004,{BA558B32-FEE4-76EF-E053-6B04A8C0B4B7},16314390,90,4,11,69,86,England and Wales: 1950-1966
E09000011,Greenwich,3644.602049,2020,2020/12/14,F,L,185000,SE186JF,E09000011,{BA558B33-2457-76EF-E053-6B04A8C0B4B7},16962136,50.76,3,11,78,80,England and Wales: 1996-2002
E09000016,Havering,3645.833333,2020,2020/12/22,S,F,350000,RM137EA,E09000016,{BC8936BB-6FE0-0E2C-E053-6C04A8C0DBF4},17456445,96,4,11,63,82,England and Wales: 1950-1966
E09000016,Havering,3645.833333,2020,2020/12/11,T,F,350000,RM39XP,E09000016,{BC8936BB-709F-0E2C-E053-6C04A8C0DBF4},17437435,96,4,11,69,83,England and Wales: 1950-1966
E09000010,Enfield,3648.148148,2020,2020/12/4,T,F,492500,EN37HY,E09000010,{BA558B32-D399-76EF-E053-6B04A8C0B4B7},16914415,135,6,11,68,81,England and Wales: 1930-1949
E09000004,Bexley,3651.685393,2020,2020/12/18,T,F,325000,DA14AB,E09000004,{BC8936BB-9FD0-0E2C-E053-6C04A8C0DBF4},16261028,89,4,11,74,87,England and Wales: 1930-1949
E09000011,Greenwich,3653.061224,2020,2020/12/11,F,L,179000,SE94RD,E09000011,{BA558B33-2607-76EF-E053-6B04A8C0B4B7},16985393,49,2,11,63,75,England and Wales: 1983-1990
E09000018,Hounslow,3653.205128,2020,2020/12/3,F,L,284950,TW137BG,E09000018,{BA558B32-1B57-76EF-E053-6B04A8C0B4B7},17598506,78,4,12,62,63,England and Wales: 1950-1966
E09000002,Barking and Dagenham,3653.846154,2020,2020/12/14,S,F,380000,RM108YD,E09000002,{BA558B32-6E60-76EF-E053-6B04A8C0B4B7},16114897,104,5,11,55,78,England and Wales: 1950-1966
E09000015,Harrow,3657.142857,2020,2020/12/18,F,L,256000,HA20LU,E09000015,{BC8936BB-C866-0E2C-E053-6C04A8C0DBF4},17358907,70,3,12,61,78,England and Wales: 1967-1975
E09000026,Redbridge,3657.894737,2020,2020/12/1,T,F,278000,E125HS,E09000026,{BC8936BB-6FE5-0E2C-E053-6C04A8C0DBF4},18350450,76,3,11,65,82,England and Wales: 1967-1975
E09000008,Croydon,3658.536585,2020,2020/12/23,F,L,150000,CR77EQ,E09000008,{BC8936BB-E8BF-0E2C-E053-6C04A8C0DBF4},16716371,41,2,11,80,81,England and Wales: 2003-2006
E09000002,Barking and Dagenham,3662.337662,2020,2020/12/11,S,F,282000,RM107DA,E09000002,{BA558B32-6B71-76EF-E053-6B04A8C0B4B7},16113320,77,4,11,44,89,England and Wales: 1930-1949
E09000025,Newham,3662.420382,2020,2020/12/10,T,F,575000,E79LS,E09000025,{BA558B32-6D5F-76EF-E053-6B04A8C0B4B7},18239006,157,6,11,67,82,England and Wales: 1900-1929
E09000016,Havering,3664.122137,2020,2020/12/17,D,F,480000,RM78DT,E09000016,{BC8936BB-7268-0E2C-E053-6C04A8C0DBF4},17465705,131,6,12,47,70,England and Wales: 1900-1929
E09000016,Havering,3664.596273,2020,2020/12/7,T,F,590000,RM112DU,E09000016,{BA558B32-6C56-76EF-E053-6B04A8C0B4B7},17463025,161,11,12,14,77,England and Wales: 1967-1975
E09000011,Greenwich,3666.666667,2020,2020/12/16,F,L,275000,SE185AL,E09000011,{BC8936BC-053F-0E2C-E053-6C04A8C0DBF4},17029419,75,3,11,71,80,England and Wales: 1950-1966
E09000023,Lewisham,3669.902913,2020,2020/12/8,T,F,378000,BR15EW,E09000023,{BC8936BC-03B7-0E2C-E053-6C04A8C0DBF4},18090758,103,6,11,58,78,England and Wales: 1930-1949
E09000008,Croydon,3671.641791,2020,2020/12/16,F,L,246000,CR00EU,E09000008,{BA558B33-0131-76EF-E053-6B04A8C0B4B7},16664978,67,3,11,65,76,England and Wales: 1950-1966
E09000018,Hounslow,3673.469388,2020,2020/12/9,S,F,540000,TW59HT,E09000018,{BC8936BB-C34D-0E2C-E053-6C04A8C0DBF4},17578059,147,7,11,72,81,England and Wales: 1930-1949
E09000016,Havering,3676.470588,2020,2020/12/7,F,L,250000,RM14WE,E09000016,{BC8936BB-720D-0E2C-E053-6C04A8C0DBF4},17404598,68,3,11,80,81,England and Wales: 2003-2006
E09000021,Kingston upon Thames,3677.68595,2020,2020/12/1,T,F,445000,KT67NA,E09000021,{BA558B32-F58F-76EF-E053-6B04A8C0B4B7},17824247,121,5,12,65,84,England and Wales: 1930-1949
E09000004,Bexley,3679.245283,2020,2020/12/14,F,L,195000,DA176JG,E09000004,{BC8936BB-E888-0E2C-E053-6C04A8C0DBF4},16288226,53,2,12,70,77,England and Wales: before 1900
E09000006,Bromley,3681.034483,2020,2020/12/18,T,F,427000,BR68DT,E09000006,{BA558B32-FF0D-76EF-E053-6B04A8C0B4B7},16515754,116,6,11,73,86,England and Wales: 1967-1975
E09000016,Havering,3684.210526,2020,2020/12/16,T,F,350000,RM125PH,E09000016,{BA558B32-6E27-76EF-E053-6B04A8C0B4B7},17408795,95,4,11,65,87,England and Wales: 1976-1982
E09000011,Greenwich,3685.897436,2020,2020/12/11,T,F,575000,SE182QL,E09000011,{BC8936BB-B421-0E2C-E053-6C04A8C0DBF4},17010402,156,5,11,67,80,England and Wales: 1900-1929
E09000022,Lambeth,3687.5,2020,2020/12/16,T,F,590000,SE240JE,E09000022,{BC8936BB-EA7C-0E2C-E053-6C04A8C0DBF4},17960608,160,8,12,57,76,England and Wales: before 1900
E09000005,Brent,3687.5,2020,2020/12/11,F,L,295000,HA99BZ,E09000005,{BC8936BB-31A4-0E2C-E053-6C04A8C0DBF4},16352431,80,4,12,25,80,England and Wales: 1967-1975
E09000004,Bexley,3687.5,2020,2020/12/11,T,F,295000,DA163NF,E09000004,{BA558B32-A5A0-76EF-E053-6B04A8C0B4B7},16310044,80,4,12,66,87,England and Wales: 1930-1949
E09000011,Greenwich,3689.320388,2020,2020/12/4,T,F,380000,SE92LF,E09000011,{BC8936BC-031E-0E2C-E053-6C04A8C0DBF4},16977584,103,5,12,61,79,England and Wales: 1967-1975
E09000002,Barking and Dagenham,3695.652174,2020,2020/12/11,T,F,340000,RM109NX,E09000002,{BA558B32-6D4A-76EF-E053-6B04A8C0B4B7},16091396,92,4,12,65,81,England and Wales: 1930-1949
E09000025,Newham,3696.303696,2020,2020/12/18,F,L,185000,E63PE,E09000025,{BC8936BB-7198-0E2C-E053-6C04A8C0DBF4},18269184,50.05,2,11,62,68,England and Wales: 1976-1982
E09000006,Bromley,3698.630137,2020,2020/12/7,T,F,270000,BR52NG,E09000006,{BA558B32-FFE2-76EF-E053-6B04A8C0B4B7},16432855,73,3,11,65,87,England and Wales: 1967-1975
E09000006,Bromley,3700,2020,2020/12/22,T,F,370000,TN163QL,E09000006,{BC8936BB-9FCB-0E2C-E053-6C04A8C0DBF4},16458191,100,5,12,68,83,England and Wales: 1950-1966
E09000008,Croydon,3700.787402,2020,2020/12/4,S,F,470000,CR78PZ,E09000008,{BC8936BB-F847-0E2C-E053-6C04A8C0DBF4},16733618,127,7,11,49,74,England and Wales: 1900-1929
E09000008,Croydon,3703.145038,2020,2020/12/23,T,F,485112,CR02XZ,E09000008,{BC8936BB-FA8E-0E2C-E053-6C04A8C0DBF4},16626481,131,5,11,54,78,England and Wales: before 1900
E09000016,Havering,3703.703704,2020,2020/12/10,T,F,300000,RM124RZ,E09000016,{BA558B32-6DCF-76EF-E053-6B04A8C0B4B7},17428984,81,4,11,68,86,England and Wales: 1930-1949
E09000018,Hounslow,3708.333333,2020,2020/12/7,T,F,445000,TW59DY,E09000018,{BA558B32-D229-76EF-E053-6B04A8C0B4B7},17578262,120,7,11,34,79,England and Wales: 1930-1949
E09000006,Bromley,3710.691824,2020,2020/12/15,F,L,590000,BR12WR,E09000006,{BA558B33-0023-76EF-E053-6B04A8C0B4B7},16498243,159,5,11,64,72,England and Wales: 1976-1982
E09000016,Havering,3712.871287,2020,2020/12/11,S,F,375000,RM37UJ,E09000016,{BC8936BB-727C-0E2C-E053-6C04A8C0DBF4},17402698,101,5,12,51,80,England and Wales: 1950-1966
E09000023,Lewisham,3722.222222,2020,2020/12/23,F,L,335000,SE135LE,E09000023,{BC8936BC-05EC-0E2C-E053-6C04A8C0DBF4},18024412,90,4,12,57,65,England and Wales: 1900-1929
E09000006,Bromley,3723.404255,2020,2020/12/4,T,F,350000,TN163UQ,E09000006,{BC8936BB-E5EF-0E2C-E053-6C04A8C0DBF4},16492290,94,4,11,67,84,England and Wales: 1950-1966
E09000008,Croydon,3724.196638,2020,2020/12/14,F,L,175000,CR00SD,E09000008,{BC8936BB-E815-0E2C-E053-6C04A8C0DBF4},16666530,46.99,2,11,75,84,
E09000004,Bexley,3726.415094,2020,2020/12/18,T,F,395000,DA14FW,E09000004,{BC8936BB-E93D-0E2C-E053-6C04A8C0DBF4},16257172,106,,11,84,85,NO DATA!
E09000003,Barnet,3730.15873,2020,2020/12/21,F,L,235000,N31JA,E09000003,{BC8936BB-C6BC-0E2C-E053-6C04A8C0DBF4},16183094,63,3,11,62,73,England and Wales: 1900-1929
E09000008,Croydon,3731.092437,2020,2020/12/3,T,F,444000,CR06XB,E09000008,{BA558B32-FE62-76EF-E053-6B04A8C0B4B7},16673059,119,6,11,62,82,England and Wales: 1983-1990
E09000006,Bromley,3731.707317,2020,2020/12/11,S,F,765000,BR14JA,E09000006,{BC8936BB-E57E-0E2C-E053-6C04A8C0DBF4},16420689,205,9,11,57,76,England and Wales: 1930-1949
E09000025,Newham,3738.317757,2020,2020/12/21,T,F,400000,E162HX,E09000025,{BC8936BB-7074-0E2C-E053-6C04A8C0DBF4},18215646,107,5,11,71,84,England and Wales: 1983-1990
E09000008,Croydon,3738.317757,2020,2020/12/14,T,F,400000,CR27BA,E09000008,{BC8936BB-E85C-0E2C-E053-6C04A8C0DBF4},16733035,107,5,12,58,85,England and Wales: before 1900
E09000016,Havering,3750,2020,2020/12/22,T,F,375000,RM125JB,E09000016,{BC8936BB-727B-0E2C-E053-6C04A8C0DBF4},17428341,100,,11,80,90,NO DATA!
E09000008,Croydon,3750,2020,2020/12/11,S,F,600000,CR08QB,E09000008,{BC8936BB-FDBD-0E2C-E053-6C04A8C0DBF4},16643049,160,6,12,59,72,England and Wales: 1930-1949
E09000016,Havering,3757.575758,2020,2020/12/7,S,F,620000,RM126AU,E09000016,{BA558B32-D9AB-76EF-E053-6B04A8C0B4B7},17405332,165,8,12,68,76,England and Wales: 1930-1949
E09000004,Bexley,3758.62069,2020,2020/12/18,S,F,545000,DA53HG,E09000004,{BA558B33-018D-76EF-E053-6B04A8C0B4B7},16247929,145,7,11,57,76,England and Wales: 1930-1949
E09000002,Barking and Dagenham,3759.398496,2020,2020/12/18,S,F,500000,RM66YS,E09000002,{BC8936BB-784D-0E2C-E053-6C04A8C0DBF4},16060297,133,8,12,60,77,England and Wales: 1930-1949
E09000008,Croydon,3761.46789,2020,2020/12/16,S,F,410000,CR85AJ,E09000008,{BC8936BB-E7BA-0E2C-E053-6C04A8C0DBF4},16687440,109,4,12,60,81,England and Wales: 1900-1929
E09000004,Bexley,3763.157895,2020,2020/12/21,F,L,286000,DA144DP,E09000004,{BC8936BB-E840-0E2C-E053-6C04A8C0DBF4},16286023,76,4,12,74,77,England and Wales: 1991-1995
E09000023,Lewisham,3763.671456,2020,2020/12/9,T,F,1053000,SE233TH,E09000023,{BC8936BB-B403-0E2C-E053-6C04A8C0DBF4},18001669,279.78,7,12,53,54,England and Wales: 1930-1949
E09000025,Newham,3767.123288,2020,2020/12/4,T,F,275000,E63NN,E09000025,{BA558B32-6E24-76EF-E053-6B04A8C0B4B7},18195925,73,3,11,42,87,England and Wales: 1900-1929
E09000008,Croydon,3769.230769,2020,2020/12/18,T,F,245000,CR01AU,E09000008,{BC8936BB-E55C-0E2C-E053-6C04A8C0DBF4},16625043,65,4,11,64,84,England and Wales: before 1900
E09000008,Croydon,3773.049645,2020,2020/12/16,T,F,532000,CR07ET,E09000008,{BC8936BB-E76C-0E2C-E053-6C04A8C0DBF4},16717039,141,6,11,64,77,England and Wales: 1900-1929
E09000026,Redbridge,3773.584906,2020,2020/12/2,T,F,400000,RM64ED,E09000026,{BA558B32-D7CC-76EF-E053-6B04A8C0B4B7},18339235,106,5,11,66,80,England and Wales: 1930-1949
E09000004,Bexley,3776.859504,2020,2020/12/16,S,F,457000,DA74PZ,E09000004,{BA558B32-FE6D-76EF-E053-6B04A8C0B4B7},16275718,121,6,11,58,80,England and Wales: 1930-1949
E09000027,Richmond upon Thames,3777.777778,2020,2020/12/2,T,F,340000,SW148PF,E09000027,{B82222ED-35C8-6691-E053-6B04A8C02FB2},18364324,90,4,12,66,82,England and Wales: 1900-1929
E09000002,Barking and Dagenham,3781.609195,2020,2020/12/18,T,F,329000,RM94EU,E09000002,{BC8936BB-6FD6-0E2C-E053-6C04A8C0DBF4},16083053,87,6,11,60,85,England and Wales: 1930-1949
E09000006,Bromley,3786.324786,2020,2020/12/1,S,F,443000,TN163XG,E09000006,{BA558B33-00E4-76EF-E053-6B04A8C0B4B7},16514633,117,5,11,51,77,England and Wales: 1967-1975
E09000003,Barnet,3802.083333,2020,2020/12/22,F,L,365000,N29RF,E09000003,{BC8936BB-339A-0E2C-E053-6C04A8C0DBF4},16159915,96,5,11,69,81,England and Wales: 1967-1975
E09000008,Croydon,3802.816901,2020,2020/12/22,F,L,270000,CR51BZ,E09000008,{BC8936BB-E7A8-0E2C-E053-6C04A8C0DBF4},16716691,71,3,12,60,70,England and Wales: 1950-1966
E09000016,Havering,3802.816901,2020,2020/12/21,F,L,270000,RM26DA,E09000016,{BC8936BB-7196-0E2C-E053-6C04A8C0DBF4},17434203,71,3,11,63,76,England and Wales: 1950-1966
E09000002,Barking and Dagenham,3804.347826,2020,2020/12/11,T,F,350000,RM81BU,E09000002,{BC8936BB-7179-0E2C-E053-6C04A8C0DBF4},16060996,92,5,12,61,85,England and Wales: 1930-1949
E09000002,Barking and Dagenham,3807.33945,2020,2020/12/7,S,F,415000,RM70TU,E09000002,{BA558B32-6B85-76EF-E053-6B04A8C0B4B7},16062102,109,4,11,55,82,England and Wales: 1950-1966
E09000016,Havering,3809.52381,2020,2020/12/11,D,F,480000,RM126RY,E09000016,{BC8936BB-703C-0E2C-E053-6C04A8C0DBF4},17439692,126,7,11,63,80,England and Wales: 1950-1966
E09000011,Greenwich,3812.5,2020,2020/12/4,F,L,305000,SE95BH,E09000011,{BA558B33-2474-76EF-E053-6B04A8C0B4B7},17037731,80,4,11,70,81,England and Wales: 1967-1975
E09000026,Redbridge,3813.953488,2020,2020/12/17,T,F,492000,IG39DB,E09000026,{BC8936BB-70CD-0E2C-E053-6C04A8C0DBF4},18300862,129,6,12,61,83,England and Wales: 1930-1949
E09000016,Havering,3815.789474,2020,2020/12/10,S,F,435000,RM142NX,E09000016,{BC8936BB-728D-0E2C-E053-6C04A8C0DBF4},17403689,114,5,11,53,77,England and Wales: 1950-1966
E09000018,Hounslow,3816.793893,2020,2020/12/1,T,F,500000,TW34LL,E09000018,{BA558B32-1F3B-76EF-E053-6B04A8C0B4B7},17575686,131,6,11,70,83,England and Wales: 1900-1929
E09000003,Barnet,3817.204301,2020,2020/12/8,S,F,710000,NW96PB,E09000003,{BC8936BB-C478-0E2C-E053-6C04A8C0DBF4},16146705,186,9,12,74,82,England and Wales: 1900-1929
E09000006,Bromley,3822.222222,2020,2020/12/1,S,F,344000,BR52AA,E09000006,{BC8936BB-E74C-0E2C-E053-6C04A8C0DBF4},16441471,90,5,12,66,84,England and Wales: 1930-1949
E09000004,Bexley,3824,2020,2020/12/4,S,F,478000,SE92RL,E09000004,{BC8936BB-B43A-0E2C-E053-6C04A8C0DBF4},16266179,125,5,11,51,69,England and Wales: 1900-1929
E09000002,Barking and Dagenham,3825,2020,2020/12/18,T,F,306000,RM109JD,E09000002,{BC8936BB-7171-0E2C-E053-6C04A8C0DBF4},16097767,80,5,11,58,79,England and Wales: 1950-1966
